0,2841,0,0
1,1,0,0
2,2,0,0
3,3,0,0
4,5,0,0
5,4,0,0
6,7,0,0
7,6,0,0
8,3,1,0
9,6,0,0
10,4,1,0
11,10,1,0
12,6,3,0
13,5,0,0
14,11,1,0
15,6,1,0
16,7,3,1
17,13,2,0
18,17,2,1
19,14,2,0
20,11,2,0
21,12,3,1
22,12,2,1
23,7,3,1
24,8,8,1
25,6,0,0
26,7,5,0
27,7,4,0
28,6,3,1
29,11,3,3
30,9,4,6
31,7,3,4
32,5,2,2
33,9,3,1
34,10,5,5
35,5,6,2
36,4,10,2
37,6,11,1
38,6,6,1
39,4,7,6
40,5,2,2
41,1,0,4
42,3,9,4
43,7,18,6
44,4,13,3
45,2,21,3
46,3,27,2
47,0,29,3
48,3,42,4
49,0,44,4
50,2,60,4
51,0,58,4
52,0,69,6
53,1,88,5
54,2,79,8
55,0,84,11
56,1,83,13
57,0,97,6
58,0,94,10
59,0,90,17
60,0,127,8
61,0,83,13
62,0,94,11
63,0,97,13
64,0,78,14
65,0,60,11
66,0,79,15
67,0,64,5
68,0,63,10
69,0,56,20
70,0,61,20
71,0,74,20
72,0,73,22
73,0,57,19
74,0,52,22
75,0,43,17
76,0,59,21
77,0,36,29
78,0,56,30
79,0,32,20
80,0,38,20
81,0,40,26
82,0,34,22
83,0,31,19
84,0,35,36
85,0,23,35
86,0,28,43
87,0,24,44
88,0,32,32
89,0,22,25
90,0,21,28
91,0,22,42
92,0,16,55
93,0,28,57
94,0,20,56
95,0,18,38
96,0,12,38
97,0,12,57
98,0,12,50
99,0,14,66
100,0,9,67
101,0,10,80
102,0,4,55
103,0,7,58
104,0,22,40
105,0,9,53
106,0,10,60
107,0,9,67
108,0,1,79
109,0,8,54
110,0,4,55
111,0,1,52
112,0,6,66
113,0,4,62
114,0,2,84
115,0,6,67
116,0,5,63
117,0,1,52
118,0,5,47
119,0,10,58
120,0,2,50
121,0,3,49
122,0,0,43
123,0,1,23
124,0,0,28
125,0,4,41
126,0,5,42
127,0,1,30
128,0,3,33
129,0,5,37
130,0,3,11
131,0,4,21
132,0,3,34
133,0,0,26
134,0,2,40
135,0,4,24
136,0,6,21
137,0,1,10
138,0,0,15
139,0,0,18
140,0,2,27
141,0,0,11
142,0,1,8
143,0,3,5
144,0,0,1
145,0,0,1
146,0,0,1
147,0,1,0
148,0,2,0
149,0,1,0
150,0,0,0
151,0,3,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,1,0
159,0,3,0
160,0,1,0
161,0,0,0
162,0,1,0
163,0,1,0
164,0,0,0
165,0,0,0
166,0,1,0
167,0,0,0
168,0,2,0
169,0,3,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,1,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,1,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,1,0
184,0,0,0
185,0,1,0
186,0,0,0
187,0,0,0
188,0,1,0
189,0,1,0
190,0,0,0
191,0,0,0
192,0,0,0
193,0,0,0
194,0,0,0
195,0,0,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,1,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,0,0
204,0,0,0
205,0,0,0
206,0,0,0
207,0,0,0
208,0,0,0
209,0,0,0
210,0,0,0
211,0,0,0
212,0,0,0
213,0,1,0
214,0,0,0
215,0,0,0
216,0,0,0
217,0,0,0
218,0,0,0
219,0,0,0
220,0,0,0
221,0,0,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,1,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,2,0
