0,0,0,2
1,0,0,1
2,0,0,0
3,0,0,0
4,0,0,1
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,3
9,0,0,2
10,0,0,1
11,0,0,2
12,0,0,2
13,0,0,6
14,0,1,4
15,0,1,3
16,0,0,1
17,0,1,1
18,0,0,8
19,0,1,3
20,1,0,4
21,0,1,1
22,0,0,7
23,0,2,6
24,0,2,9
25,1,3,6
26,0,5,5
27,0,1,9
28,0,2,9
29,0,1,21
30,1,5,24
31,0,11,18
32,1,5,18
33,1,4,14
34,0,7,30
35,1,6,11
36,2,9,26
37,0,15,24
38,0,15,28
39,0,13,25
40,4,11,30
41,1,16,42
42,3,20,33
43,3,14,52
44,4,24,52
45,5,28,54
46,4,15,70
47,6,42,54
48,4,34,64
49,7,48,66
50,4,38,46
51,4,41,69
52,5,30,49
53,8,42,60
54,7,51,59
55,8,47,85
56,14,48,80
57,8,43,72
58,10,45,90
59,15,47,77
60,20,38,60
61,13,34,83
62,11,50,67
63,13,68,108
64,19,44,68
65,19,49,93
66,9,48,74
67,19,39,73
68,17,52,100
69,27,50,68
70,31,65,100
71,36,61,78
72,45,63,108
73,38,61,93
74,54,61,79
75,29,59,104
76,24,63,52
77,38,75,107
78,37,68,70
79,40,78,78
80,32,75,76
81,37,116,57
82,19,78,91
83,16,81,67
84,34,90,97
85,29,77,60
86,30,70,83
87,28,69,99
88,25,77,71
89,29,86,100
90,39,72,63
91,21,73,94
92,40,71,73
93,34,81,86
94,27,81,87
95,45,74,75
96,46,82,67
97,36,84,63
98,38,79,76
99,37,76,42
100,58,78,61
101,50,63,58
102,53,66,40
103,63,81,50
104,44,89,37
105,66,77,39
106,59,81,28
107,46,93,38
108,49,87,49
109,39,93,29
110,55,92,34
111,44,91,28
112,32,73,34
113,41,55,12
114,48,73,15
115,41,59,13
116,32,50,6
117,52,44,7
118,39,39,8
119,40,28,5
120,55,24,1
121,54,31,2
122,49,31,0
123,43,23,0
124,51,18,1
125,47,16,0
126,48,24,0
127,62,25,0
128,69,34,0
129,71,24,0
130,63,22,0
131,71,23,0
132,71,18,0
133,52,18,0
134,43,15,0
135,87,21,1
136,72,19,0
137,83,11,0
138,89,1,0
139,79,1,0
140,81,1,0
141,85,0,0
142,97,0,0
143,69,0,0
144,79,0,0
145,81,0,0
146,77,0,0
147,77,0,0
148,67,0,0
149,79,0,0
150,65,0,0
151,64,0,0
152,55,0,0
153,58,0,0
154,50,0,0
155,51,0,0
156,59,0,0
157,44,0,0
158,45,0,0
159,43,0,0
160,43,0,0
161,39,0,0
162,28,0,0
163,42,0,0
164,44,0,0
165,40,0,0
166,33,0,0
167,45,0,0
168,24,0,0
169,21,0,0
170,25,0,0
171,15,0,0
172,22,0,0
173,19,0,0
174,17,0,0
175,7,0,0
176,6,0,0
177,2,0,0
178,2,0,0
179,2,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,0
186,0,0,0
187,0,0,0
188,0,0,0
189,0,0,0
190,0,0,0
191,0,0,0
192,0,0,0
193,0,0,0
194,0,0,0
195,0,0,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,0,0
204,0,0,0
205,0,0,0
206,0,0,0
207,0,0,0
208,0,0,0
209,0,0,0
210,0,0,0
211,0,0,0
212,0,0,0
213,0,0,0
214,0,0,0
215,0,0,0
216,0,0,0
217,0,0,0
218,0,0,0
219,0,0,0
220,0,0,0
221,0,0,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,0
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
